east north cat Gh_id Elevation
-453305.60174618 -1067471.46851204 1278 O6RYBN01 216.00000000
-458087.11441748 -1077454.34721868 1279 O6RYDT01 290.00000000
-421901.68916853 -1151203.17325862 1280 O6RYGO01 712.00000000
-429480.92797365 -1142923.79037598 1281 O6SKAL01 538.00000000
-434185.32506655 -1108639.85088053 1282 O6SKOW01 290.00000000
-393615.78042198 -1120724.90425716 1283 O6SLEM01 460.00000000
-412194.15314938 -1148811.18191732 1284 O6SOBL01 620.00000000
-427793.54519827 -1159674.80336432 1285 O6STBY01 493.00000000
-427802.09515698 -1159785.68556983 1286 O6STBY02 484.00000000
-425750.1879495 -1133172.78505315 1287 O6STEC01 725.00000000
-411829.41416741 -1110916.9595245 1288 O6STRA01 450.00000000
-565475.83580946 -1040651.60663333 1289 O6STSL01 490.00000000
-426547.85337655 -1187208.00932158 1290 O6SUCA01 392.00000000
-474472.57186348 -1053499.5978232 1291 O6SUKO01 180.00000000
-454611.72013537 -1178294.96497557 1292 O6SULO01 393.00000000
-450370.31640718 -1165697.68562347 1293 O6SVED01 347.00000000
-421009.65996842 -1120485.09921944 1294 O6SZRK01 600.00000000
-568643.08332806 -1009557.65999016 1295 O6TARN01 295.00000000
-442504.55196486 -1180609.48133406 1296 O6TURI01 460.00000000
-498542.15466856 -1079497.0965854 1297 O6TURK01 300.00000000
-450014.85587852 -1152337.43844505 1298 O6TURZ01 465.00000000
-449463.43959496 -1151824.32071964 1299 O6TURZ02 522.00000000
-423646.94944186 -1188544.42978416 1300 O6TUST01 421.00000000
-416582.51668372 -1072851.05400307 1301 O6TYCH01 277.00000000
-430652.81623896 -1117954.77192466 1302 O6USTR01 650.00000000
-455579.95409344 -1158019.71316818 1303 O6VERO01 529.00000000
-419763.88905278 -1173002.12020954 1304 O6VRAT01 638.00000000
-447356.87065981 -1200079.13032367 1305 O6VRIC01 592.00000000
-430033.94015504 -1186828.65325924 1306 O6VRUT01 382.00000000
-478582.12255017 -1171038.24564599 1307 O6VYDR01 380.00000000
-421620.65324933 -1112406.45864407 1308 O6WAPI01 456.00000000
-438858.05577448 -1086731.80719505 1309 O6WARC01 270.00000000
-438858.05577448 -1086731.80719505 1310 O6WARS01 270.00000000
-437670.48787497 -950059.16733921 1311 O6WIEL01 198.00000000
-429704.51823761 -1128069.47444344 1312 O6WISG01 480.00000000
-430614.51995149 -1124874.7850223 1313 O6WISL01 430.00000000
-423076.91242568 -1126685.27457815 1314 O6WISM01 685.00000000
-496117.45165026 -1067877.88515021 1315 O6WOJN01 250.00000000
-408802.17880907 -1137352.75036905 1316 O6ZABN01 570.00000000
-402594.3177645 -1157768.83335252 1317 O6ZAKA01 680.00000000
-412873.4889316 -1168722.72752655 1318 O6ZAZR01 595.00000000
-441077.92551108 -1173694.78474338 1319 O6ZILI01 365.00000000
-467944.77734939 -1200289.04062542 1320 O6ZLIE01 614.00000000
-563744.30530319 -1024054.67536971 1321 O6ZLST01 320.00000000
-483272.95505944 -1177887.63934085 1322 O6ZUBA01 516.00000000
-660342.90879778 -971281.69471118 1323 P6JAKU01 860.00000000
-653147.14521254 -956025.19551231 1324 P6JANI01 415.00000000
-652195.0705477 -967351.00186906 1325 P6KOPA01 510.00000000
-652899.72076672 -951123.13567367 1326 P6LUBO01 355.00000000
-662215.9550392 -952662.8589462 1327 P6MIRS01 340.00000000
-644426.18141536 -957647.47942166 1328 P6PILE01 245.00000000
-658093.54462121 -957097.99320382 1329 P6REBI01 420.00000000
-654108.99015309 -970815.78577012 1330 P6SPOR01 645.00000000
-665114.3287221 -962280.61795711 1331 P6SZDR01 510.00000000
-637807.79339023 -923251.65345946 1332 P6TOBO01 185.00000000
-928139.58221054 -1150125.51807217 1333 U6ABBA01 378.00000000
-950460.45792659 -1150030.85706991 1334 U6ABSA01 380.00000000
-901604.3007804 -1146991.37276149 1335 U6AHOL01 325.00000000
-863034.57554226 -1192586.39057105 1336 U6ALDE01 325.00000000
-906668.35268996 -1095418.66644263 1337 U6ALDO01 391.00000000
-783539.30056833 -957157.86165455 1338 U6ALKI01 550.00000000
-910934.12310069 -1128536.89393814 1339 U6ALTH01 518.00000000
-835158.469329 -975511.14677218 1340 U6ANBU01 630.00000000
-823882.33212342 -949127.97871736 1341 U6AUGU01 451.00000000
-679848.1248454 -944942.53716181 1342 U6BIER01 270.00000000
-903817.2385116 -985024.04710539 1343 U6BOBE01 453.00000000
-857938.79508933 -975713.43973342 1344 U6BOCK01 509.00000000
-691468.07025111 -958700.8709019 1345 U6BOGA01 295.00000000
-864339.82164665 -985944.90252959 1346 U6CARL01 897.00000000
-779948.23940617 -965219.59327665 1347 U6CINO01 882.00000000
-840437.18083345 -978508.18568227 1348 U6CROT01 640.00000000
-831969.97982059 -962950.75509597 1349 U6DREB01 475.00000000
-863747.23680286 -974772.55195674 1350 U6EIBE01 546.00000000
-880926.45284703 -970033.91491838 1351 U6EIC001 485.00000000
-894785.6960178 -988355.45325235 1352 U6EICH01 450.00000000
-894015.06903275 -997958.61044952 1353 U6ELST01 510.00000000
-844185.91324728 -972283.50278011 1354 U6ELTR01 600.00000000
-883161.2551057 -997849.90586703 1355 U6ERLB01 582.00000000
-880127.26945541 -979524.43297438 1356 U6FAST01 541.00000000
-840979.65346436 -989683.07262663 1357 U6FICH01 1213.00000000
-770114.84416043 -962831.19276262 1358 U6FUER01 679.00000000
-849700.87948141 -961941.94710288 1359 U6GABL01 507.00000000
-661715.63883986 -958891.6175256 1360 U6GIER01 470.00000000
-689792.84976243 -928961.56151933 1361 U6GOER01 238.00000000
-806470.20801543 -951808.08405124 1362 U6GRHA01 490.00000000
-658227.03647259 -948448.80212322 1363 U6GRYF01 325.00000000
-920592.33761831 -1149478.36463328 1364 U6HAGE01 365.00000000
-789971.60379662 -952492.83268229 1365 U6HARE01 527.00000000
-864329.12690613 -970846.37935301 1366 U6HART01 563.00000000
-819968.24840225 -977873.81630612 1367 U6HIRE01 755.00000000
-648325.01890022 -972865.81329514 1368 U6JAGN01 630.00000000
-829305.43826629 -983969.13220511 1369 U6JOEH01 717.00000000
-873338.27648944 -967568.06333264 1370 U6KIST01 455.00000000
-817100.37390606 -974601.15947215 1371 U6KUEH01 715.00000000
-773349.12624949 -960562.98547482 1372 U6LAUE01 505.00000000
-822104.00336428 -960661.04517637 1373 U6LENG01 528.00000000
-669659.44025638 -946572.76852297 1374 U6LESN01 238.00000000
-744222.43486883 -947869.95796505 1375 U6LIMI01 320.00000000
-845058.52126035 -977776.09758161 1376 U6MAER01 487.00000000
-887799.81463033 -997079.83745085 1377 U6MANE01 555.00000000
-823245.26030237 -968025.76548004 1378 U6MARI01 639.00000000
-903080.38737527 -966307.10872801 1379 U6MEHL01 496.00000000
-680338.41533958 -946562.34862582 1380 U6MIED01 295.00000000
-871046.1202881 -982935.8437733 1381 U6MORA01 672.00000000
-878651.72944859 -985405.26528457 1382 U6MULD01 710.00000000
-799419.76217692 -967950.00586491 1383 U6NEUH01 593.00000000
-838940.26078633 -991805.84035447 1384 U6OBWI01 940.00000000
-765830.00500033 -957830.70067828 1385 U6OELS01 555.00000000
-686115.34882366 -945819.44983483 1386 U6OSTR00 
-897335.56341267 -974841.13526051 1387 U6PLAU01 386.00000000
-668330.69160838 -956832.40518915 1388 U6POBI01 420.00000000
-813668.33725706 -960160.66802126 1389 U6POFO01 456.00000000
-904749.00157334 -990506.83415754 1390 U6POSS01 555.00000000
-906557.95854839 -993922.41433858 1391 U6REGN01 530.00000000
-790685.79915029 -965432.32375298 1392 U6REHO01 780.00000000
-817157.09977089 -959624.47051922 1393 U6REIF01 450.00000000
-849715.81569893 -984468.12092347 1394 U6RITT01 690.00000000
-876550.06714198 -972675.10284761 1395 U6RODE01 464.00000000
-684549.38320747 -902712.14695998 1396 U6SANI01 150.00000000
-802348.87099492 -963683.82286163 1397 U6SAYD01 670.00000000
-880460.5663253 -988939.41763683 1398 U6SCKO01 768.00000000
-851220.50242606 -978595.71165081 1399 U6SCHB01 554.00000000
-783815.47612138 -959028.64898305 1400 U6SCHE01 785.00000000
-674327.50991736 -936561.02762824 1401 U6SIEK01 255.00000000
-701179.09362419 -957542.55369971 1402 U6SIEN01 235.00000000
-684821.66468387 -904808.93929777 1403 U6SOBO01 150.00000000
-860834.81368412 -978963.51529717 1404 U6SOSA01 650.00000000
-666609.13074178 -948750.34040691 1405 U6STAN01 341.00000000
-865752.09212761 -972530.3972 1406 U6STHU01 640.00000000
-670118.40072882 -950215.7099727 1407 U6SWIE01 294.00000000
-838979.39738182 -969279.29009618 1408 U6TANN01 532.00000000
-890065.5053584 -981703.66880857 1409 U6TIRP01 485.00000000
-886250.92826357 -980423.85140419 1410 U6WERD01 595.00000000
-689657.61208434 -951306.94024092 1411 U6WYSZ01 325.00000000
-684519.16949379 -933460.38937344 1412 U6ZGOR01 203.00000000
-639569.22321656 -849706.97806645 1413 U6ZIGO01 192.00000000
-779948.23940617 -965219.59327665 1414 U6ZINW01 877.00000000
-664770.26442027 -949316.90581155 1415 U6ZLUB01 360.00000000
-846508.53704939 -964367.37759399 1416 U6ZWOE01 500.00000000
-881944.04853836 -990497.80826215 1417 U6ZWOT01 695.00000000
